Date,ExtractedAction,ExtractedAge,ExtractedDate,ExtractedGender,ExtractedTime,KeywordExtracted,KeywordMatch,Location,RightWingRelated,SourceFile,Text,Title,Topic,URL,standardized_location,latitude,longitude,ollama_extraction
03.02.2020,"['schlagen', 'körperverletzung']","['18', '15', '15', '18', '15', '18', '15']",03.02.2020,[],[],['volksverhetzung'],['volksverhetzung'],"Wittenberge, Prignitz",True,brandenburg_police_results.csv,"Gestern Abend kam es beim gemeinsamen Fußballspielen auf dem Sportplatz einer Schule in der Bad Wilsnacker Straße zu einem Streitgespräch mit anschließender körperlichen Auseinandersetzung. Ein 18-jähriger Deutscher soll hierbei einen ausländerfeindlichen Spruch zu einem 15-Jährigen aus dem Tschad gesagt und ihn einmal mit der Faust geschlagen haben. Daraufhin hielt ein Freund des 15-Jährigen den 18-Jährigen fest und der 15-Jährige schlug auf den 18-Jährigen ein. Dabei wurde er im Gesichtsbereich verletzt. Der 15-Jährige suchte einen Arzt auf und verständigten dann die Polizei. Die Kriminalpolizei ermittelt wegen Körperverletzung, Volksverhetzung und gefährlicher Körperverletzung.",Auseinandersetzung beim Fußballspielen,RightWing,https://polizei.brandenburg.de/pressemeldung/auseinandersetzung-beim-fussballspielen/1815827,"Bad Wilsnacker Straße, Wittenberge, Prignitz",52.990753,11.7622949,"Bad Wilsnacker Straße, Wittenberge, Prignitz"
13.05.2022,"['beleidigung', 'körperverletzung']",[],13.05.2022,[],['22:45'],['rassistischen'],['rassistisch'],"Babelsberg Nord, Rudolf-Breitscheid-Straße, Potsdam",True,brandenburg_police_results.csv,"Die Polizei ist am späten Donnerstagabend in die Rudolf-Breitscheid-Straße gerufen worden, da dort eine körperliche Auseinandersetzung zwischen mehreren Personen gemeldet wurde. Nach derzeitigen Erkenntnissen kam es zunächst zu einer verbalen Streitigkeit zwischen zwei Männern, woraufhin sich im weiteren Verlauf eine körperliche Auseinandersetzung entwickelte. Beide Männer wurden verletzt und zur weiteren Behandlung in unterschiedliche Krankenhäuser gebracht.
Zwei weitere Personen, die offenbar eingreifen wollten, wurden ebenfalls verletzt. Sie wurden nach einer ambulanten Behandlung durch den Rettungsdienst vor Ort entlassen. Die Polizei hat wechselseitige Strafanzeigen wegen gefährlicher Körperverletzung aufgenommen. Da es während der Auseinandersetzung zu rassistischen Beleidigungen gekommen sein soll, wurde hierzu ebenfalls Anzeige aufgenommen. Die Kriminalpolizei hat die Ermittlungen übernommen. Diese dauern weiter an.
Donnerstag, 12.05.2022, gegen 22:45 Uhr",Auseinandersetzung,RightWing,https://polizei.brandenburg.de/pressemeldung/auseinandersetzung/3216058,"Rudolf-Breitscheid-Straße, Potsdam, Babelsberg Nord",52.3937667,13.1115541,"Rudolf-Breitscheid-Straße, Potsdam, Babelsberg Nord"
11.07.2025,"['schlagen', 'treten', 'beleidigung', 'körperverletzung']","['37', '51']",11.07.2025,[],[],['fremdenfeindlich'],['fremdenfeindlich'],"Jüterbog, Brückenstraße, Teltow-Fläming",True,brandenburg_police_results.csv,"Eine Zeugin hat der Polizei in der Nacht zu Freitag eine Auseinandersetzung auf offener Straße in Jüterbog gemeldet. Nach bisherigen Erkenntnissen soll es zwischen zwei 37 und 51 Jahre alten Männern zunächst zu einem verbalen Streit gekommen sein. Im weiteren Verlauf sollen die Männer sich dann geschlagen und getreten haben. Der 37-Jährige soll den 51-Jährigen außerdem mit einem Gegenstand geschlagen und ihn verbal bedroht sowie fremdenfeindlich beleidigt haben. Der Rettungsdienst untersuchte die beiden Männer, die jeweils leicht verletzt wurden.
Durch die Polizei wurden Anzeigen wegen gefährlicher Körperverletzung, Bedrohung und Beleidigung aufgenommen und weitere Ermittlungen eingeleitet. Mit den beiden Personen wurden belehrende Gespräche geführt und sie wurden nach Abschluss der polizeilichen Maßnahmen entlassen.",Auseinandersetzung,,https://polizei.brandenburg.de/pressemeldung/auseinandersetzung/5629596,"Brückenstraße, Jüterbog, Teltow-Fläming",51.9994082,13.0517806,"Brückenstraße, Jüterbog, Teltow-Fläming"
10.06.2020,[],[],10.06.2020,[],[],"['hakenkreuz', 'verfassungswidriger']","['hakenkreuz', 'verfassungswidrig']","Fürstenwalde, Oder-Spree",True,brandenburg_police_results.csv,"Wie der Polizei am 09.06.2020 angezeigt wurde, haben noch Unbekannte einen PKW beschädigt, der an einem Autohaus in der N.-Otto-Straße abgestellt gewesen war. Unter den Beschädigungen fand sich auch ein eingeritztes Hakenkreuz. Deshalb laufen nun u.a. Ermittlungen wegen Verwendens von Kennzeichen verfassungswidriger Organisationen. Als Gesamtschaden wird bislang eine Summe von 3.000 Euro angenommen.",Auto beschädigt,RightWing,https://polizei.brandenburg.de/pressemeldung/auto-beschaedigt/2009062,"N.-Otto-Straße, Fürstenwalde, Oder-Spree",52.3638822,14.0611831,"N.-Otto-Straße, Fürstenwalde, Oder-Spree"
06.02.2019,[],[],06.02.2019,[],[],['hakenkreuz'],['hakenkreuz'],"Schwedt, Uckermark",True,brandenburg_police_results.csv,"Im Hugenottenpark beschmierten unbekannte Täter eine rote Backsteinmauer mit Schriftzügen in schwarz, blau und orange. Auf einem Gullydeckel befand sich ein Hakenkreuz in schwarzer Farbe. Darüber informierte das Ordnungsamt die Polizei am 5. Februar. Der Staatsschutz hat die Ermittlungen aufgenommen.",Backsteinmauer beschmiert,RightWing,https://polizei.brandenburg.de/pressemeldung/backsteinmauer-beschmiert/1347592,"Hugenottenpark, Schwedt, Uckermark",53.0553934,14.2928888,"Hugenottenpark, Schwedt, Uckermark"
24.11.2020,[],[],24.11.2020,[],['13:40'],['hakenkreuze'],['hakenkreuz'],"Neuruppin, Ostprignitz-Ruppin",True,brandenburg_police_results.csv,"Im Rahmen ihrer Streife haben Beamte der Revierpolizei gestern gegen 13:40 Uhr an zwei Bäumen im Bereich der Badestelle an der Alt Ruppiner Straße Hakenkreuze entdeckt. Die etwa 50x30 cm großen Schmierereien waren mit silberner Sprühfarbe aufgebracht worden. Es wurde eine Anzeige aufgenommen, die Beseitigung wurde durch die Stadt veranlasst.",Bäume beschmiert,RightWing,https://polizei.brandenburg.de/pressemeldung/baeume-beschmiert/2289589,"Alt Ruppiner Straße, Neuruppin, Ostprignitz-Ruppin",52.9723976,12.8334508,"Alt Ruppiner Straße, Neuruppin, Ostprignitz-Ruppin"
22.01.2021,['graffiti'],[],22.01.2021,[],['09.30'],['volksverhetzung'],['volksverhetzung'],"Oranienburg, Oberhavel",True,brandenburg_police_results.csv,"Polizeibeamte stellten während ihrer Streifentätigkeit gestern gegen 09.30 Uhr an einer Bahnunterführung im Oranienburger Weg mehrere Graffiti fest, welche mit roter Farbe aufgetragen worden waren. Unbekannte Täter hatten hier unter anderem rechtsorientierte Zeichen und beleidigende Schriftzüge auf mehreren Quadratmetern aufgebracht. Es wurde eine Anzeige wegen Volksverhetzung aufgenommen, die Kriminalpolizei hat die Ermittlungen übernommen. Die Höhe des entstandenen Sachschadens ist derzeit nicht bekannt.",Bahnunterführung beschmiert,RightWing,https://polizei.brandenburg.de/pressemeldung/bahnunterfuehrung-beschmiert/2384440,"Oranienburger Weg, Oranienburg, Oberhavel",52.7789876,13.2546264,"Oranienburger Weg, Oranienburg, Oberhavel"
06.10.2025,[],[],06.10.2025,[],['19:45'],['hakenkreuze'],['hakenkreuz'],"Schöneiche, Oder-Spree",True,police_rss.csv,"Bislang Unbekannte hatten mittels weißer Sprühfarbe Hakenkreuze auf die Rinde eines Baumes in der Dorfaue platziert, wie der Polizei am 05.10.2025 gegen 19:45 Uhr bekannt wurde. Die Beamten eröffneten ein Strafverfahren und machten in geeigneterweise die verfassungsfeindliche Symbolik unleserlich. Der hinterlassene Schaden, der mit der noch ausstehenden Beseitigung einhergeht wird auf 100 Euro geschätzt.",Baum besudelt (Schöneiche ),,https://polizei.brandenburg.de/pressemeldung/baum-besudelt/5689227,"Dorfaue, Schöneiche, Oder-Spree",52.4847188,13.7061336,"Dorfaue, Schöneiche, Oder-Spree"
17.03.2020,['beleidigung'],['29'],17.03.2020,"['mann', 'mann']",['13.20'],"['hitlergruß', 'verfassungswidriger']","['hitlergruß', 'verfassungswidrig']","Wittenberge, Prignitz",True,brandenburg_police_results.csv,"Passanten informierten gestern gegen 13.20 Uhr die Polizei, weil ein Mann Am Stern die Leute beschimpfte und beleidigte. Dabei soll er auch den Hitlergruß skandiert haben. Die Polizeibeamten konnten den 29-jährigen Prignitzer vor Ort feststellen. Auch sie wurden von ihm beschimpft und beleidigt. Die Beamten stellten bei dem Mann Betäubungsmittel sicher und nahmen ihn in Gewahrsam. Mehrere Strafanzeigen, u.a. wegen des Verwendens von Kennzeichen verfassungswidriger Organisationen und Beleidigung, wurden aufgenommen.",Beamte beschimpft,RightWing,https://polizei.brandenburg.de/pressemeldung/beamte-beschimpft-/1873598,"Am Stern, Wittenberge, Prignitz",52.9946501,11.7530297,"Am Stern, Wittenberge, Prignitz"
23.03.2023,[],['17'],23.03.2023,"['mann', 'mann']",['18:25'],"['rassistisch', 'volksverhetzung']","['volksverhetzung', 'rassistisch']","Frankfurt (Oder), Frankfurt (Oder)",True,brandenburg_police_results.csv,"Am 22.03.2023, gegen 18:25 Uhr, meldete sich ein aufmerksamer Zeuge bei der Rettungsleitstelle und teilte mit, dass ein Mann am Brunnenplatz einen Jugendlichen mit einem Messer bedrohen würde. Umgehend wurde die Polizei informiert, die dann auch sofort zum Ort des Geschehens eilte.
Nach jetzigen Erkenntnissen hatte ein 29 Jahre alter Deutscher einen zufällig vorbeilaufenden afghanischen Staatsbürger rassistisch beleidigt und anschließend mit einem Küchenmesser bedroht. Der 17-Jährige blieb unverletzt.
Eintreffende Polizisten griffen sich den Täter und legten ihm Handfesseln an. Der Mann wies einen Atemalkoholwert von 2,78 Promille auf. Die kommenden Stunden verbrachte er dann im polizeilichen Gewahrsam. Sein Handeln wird für ihn nun juristische Konsequenzen mit sich bringen. Die Vorwürfe lauten auf Bedrohung und Volksverhetzung.",Bedroht und beleidigt worden,RightWing,https://polizei.brandenburg.de/pressemeldung/bedroht-und-beleidigt-worden/3823326,"Brunnenplatz, Frankfurt (Oder)",52.3434863,14.5525341,"Brunnenplatz, Frankfurt (Oder)"
14.05.2021,"['schlagen', 'treten', 'körperverletzung']","['23', '37', '36', '23', '36', '23']",14.05.2021,"['mann', 'mann']",['22.20'],"['fremdenfeindlich', 'volksverhetzung']","['volksverhetzung', 'fremdenfeindlich']","Zehdenick, Oberhavel",True,brandenburg_police_results.csv,"Polizeibeamte wurden gestern gegen 22.20 Uhr in die Berliner Straße zu einer Auseinandersetzung von mehreren Personen gerufen. Offenbar war zuvor ein 23-jähriger Mann aus Eritrea verletzt worden. Vor Ort trafen sie auf mehrere Personen, darunter drei alkoholisierte Oberhaveler im Alter von 36 und 37 Jahren. Als die Beamten die Identitäten feststellen wollten, kam der 37-Jährige (2,6 Promille in der Atemluft) der Aufforderung nicht nach und leistete bei seiner Durchsuchung nach Ausweisdokumenten Widerstand. Er versuchte, die Beamten zu schlagen und zu treten und bedrohte sie. Er musste zu Boden gebracht und gefesselt werden. Dabei wurde eine Beamtin verletzt, sie blieb aber dienstfähig. Der eine 36-Jährige (2,04 Promille) beschimpfte während des Einsatzes den verletzten 23-Jährigen fremdenfeindlich und schrie den Hitler-Gruß. Beide Männer wurden zur Verhinderung weiterer Straftaten in Gewahrsam genommen. Der andere 36-jährige Mann (1,57 Promille) verhielt sich ruhig und kooperativ.
Der 23-Jährige musste in ein Krankenhaus gebracht werden, auch er war alkoholisiert.
Mehrere Strafanzeigen wurden aufgenommen, u.a. wegen Widerstandes gegen Vollstreckungsbeamte, Volksverhetzung und Körperverletzung.",Bedroht und geschlagen,RightWing,https://polizei.brandenburg.de/pressemeldung/bedroht-und-geschlagen/2570313,"Berliner Straße, Zehdenick, Oberhavel",52.9774621,13.3308982,"Berliner Straße, Zehdenick, Oberhavel"
21.08.2020,"['beleidigung', 'körperverletzung']",[],21.08.2020,[],['20:30'],['volksverhetzung'],['volksverhetzung'],"Friedersdorf-Heidesee, Dahme-Spreewald",True,brandenburg_police_results.csv,"Seit Donnerstagabend laufen die Ermittlungen gegen drei hinreichend polizeibekannte Männer im Alter zwischen 31 und 37 Jahren wegen eines Komplexes von Straftaten, die ihren Ausgang in der Köpenicker Straße nahmen. Wie der Polizei kurz nach 20:30 Uhr gemeldet wurde, hatten die drei Männer vor einem Wohnhaus randaliert, zwei Bewohner im Alter von 28 und 37 Jahren erheblich bedroht und beleidigt, um danach in Richtung Wolzig zu flüchten.
An einer Tankstelle wurden sie schließlich wenige Minuten später von Polizeibeamten gestellt. Sie beließen es nicht bei weiteren Beleidigungen und Bedrohungen, sondern griffen körperlich an. Was folgte, war zunächst eine Gewahrsamnahme sowie die Einleitung von Ermittlungsverfahren wegen der Bedrohungen, Beleidigungen, der versuchten gefährlichen Körperverletzung, der Volksverhetzung und des Widerstandes gegen Vollstreckungsbeamte.","Bedrohung, Volksverhetzung und Widerstand",RightWing,https://polizei.brandenburg.de/pressemeldung/bedrohung-volksverhetzung-und-widerstand/2127284,"Köpenicker Straße, Friedersdorf-Heidesee, Dahme-Spreewald",52.2998583,13.7899485,"Köpenicker Straße, Friedersdorf-Heidesee, Dahme-Spreewald"
12.07.2021,[],['15'],12.07.2021,['mann'],[],"['hakenkreuze', 'verfassungswidriger']","['hakenkreuz', 'verfassungswidrig']","Seelow, Märkisch-Oderland",True,brandenburg_police_results.csv,"Am Abend des 11.07.2021 bemerkte ein aufmerksamer Zeuge, wie ein junger Mann in der Mittelstraße einen Kleintransporter sowie einen VW Fox mit Lackfarbe beschmierte. Auch in einer Fußgängerfurt fanden sich seine Hinterlassenschaften, zu denen auch mehrere Hakenkreuze gehörten. Der Zeuge griff sich den 15-Jährigen und übergab ihn der Polizei. Gegen den Jugendlichen wird nun wegen Verwendens von Kennzeichen verfassungswidriger Organisationen sowie Sachbeschädigung ermittelt.",Beim Schmieren erwischt worden,RightWing,https://polizei.brandenburg.de/pressemeldung/beim-schmieren-erwischt-worden/2667063,"Mittelstraße, Seelow, Märkisch-Oderland",52.5335251,14.3825766,"Mittelstraße, Seelow, Märkisch-Oderland"
29.06.2020,['beleidigung'],"['35', '35', '46']",29.06.2020,"['mann', 'mann']",[],['volksverhetzung'],['volksverhetzung'],"Kyritz, Ostprignitz-Ruppin",True,brandenburg_police_results.csv,"Freitagabend war ein 35-jähriger Eritreer mit Fahrrad in der Perleberger Straße unterwegs. Von einem Balkon aus wurde er durch einen unbekannten Mann beleidigt und hielt an. Durch den Mann wurden weitere Beleidigungen und eine Drohung ausgesprochen. Der 35-Jährige entfernte sich dann und meldete den Vorfall am Samstag der Polizei, es wurden Anzeigen wegen Volksverhetzung und Bedrohung aufgenommen. Durch Beamte des Polizeireviers Kyritz wurden Ermittlungen in der Perleberger Straße geführt und durch Zeugen konnte ein 46-jähriger Ostprignitz-Ruppiner als Tatverdächtiger ermittelt werden. Mit diesem wurde eine Gefährderansprache durchgeführt, er stritt entsprechende Aussagen ab und erstattete seinerseits Anzeige wegen Verleumdung.",Beleidigt und gedroht,RightWing,https://polizei.brandenburg.de/pressemeldung/beleidigt-und-gedroht/2039841,"Perleberger Straße, Kyritz, Ostprignitz-Ruppin",52.9485491,12.3907674,"Perleberger Straße, Kyritz, Ostprignitz-Ruppin"
13.02.2019,['treten'],"['23', '23', '23', '30', '23']",13.02.2019,[],['22.10'],['rassistisch'],['rassistisch'],"Neuruppin, Ostprignitz-Ruppin",True,brandenburg_police_results.csv,"Drei Männer im Alter von 26, 27 und 41 Jahren verließen gestern um 22.10 Uhr eine Gaststätte in der Karl-Marx-Straße. Dort wurden sie von einem 23-Jährigen angepöbelt und rassistisch beleidigt. Die Männer gingen anschließend in Richtung Schulplatz davon. Der 23-Jährige lief hinterher und soll die Männer bedroht haben. Mit einem der Männer kam es zwischenzeitlich zu einem Gerangel. Eine Zeugin informierte die Polizei, die den 23-Jährigen aufgrund psychischer Auffälligkeiten in Gewahrsam nahm. Ein Atemalkoholtest mit ihm war nicht möglich. Im Gewahrsam versuchte er die Beamten zu treten. Eine 30-jährige Polizeibeamtin wurde während der Maßnahmen in die Hand gebissen. Sie blieb weiterhin dienstfähig. In der Zelle zerriss der 23-Jährige sofort die Matratze und schlug mit dem Kopf auf den Boden. Wegen des selbstverletzenden Verhaltens wurde ein Rettungswagen gerufen, der ihn auf eine geschlossene Station brachte. Die Ermittlungen dauern an.",Beleidigt und Widerstand geleistet,RightWing,https://polizei.brandenburg.de/pressemeldung/beleidigt-und-widerstand-geleistet/1356049,"Karl-Marx-Straße, Neuruppin, Ostprignitz-Ruppin",52.9275365,12.8089167,"Karl-Marx-Straße, Neuruppin, Ostprignitz-Ruppin"
10.03.2022,['beleidigung'],['42'],10.03.2022,[],['18:30'],"['hitlergruß', 'verfassungswidriger']","['hitlergruß', 'verfassungswidrig']","Eberswalde, Barnim",True,brandenburg_police_results.csv,"Am Abend des 09.03.2022 beluden mehrere Personen in der Uckermarkstraße einen PKW mit Hilfsgütern für die ukrainische Bevölkerung, als gegen 18:30 Uhr ein PKW Ford hielt. Dessen Fahrer stieg aus und fing an, die Anwesenden zu beleidigen und dabei den sog. „Hitlergruß“ zu zeigen. Anschließend flüchtete der bis dahin Unbekannte vom Ort des Geschehens. Alarmierte Polizisten konnten ihn aber noch in unmittelbarer Nähe stellen. Der bereits hinlänglich bekannte 42-Jährige hatte zu diesem Zeitpunkt einen Atemalkoholwert von 1,96 Promille aufzuweisen und leistete Widerstand gegen die Beamten. Nach einer Blutprobenentnahme fand er sich im polizeilichen Gewahrsam wieder. Gegen ihn wird nun wegen Verwendens von Kennzeichen verfassungswidriger Organisationen, Beleidigung und Trunkenheit im Straßenverkehr ermittelt. Dabei wird es auch um seine Motivation für das Verhalten in der Uckermarkstraße gehen.",Beleidigungen und mehr…,RightWing,https://polizei.brandenburg.de/pressemeldung/beleidigungen-und-mehr-/3096498,"Uckermarkstraße, Eberswalde, Barnim",52.8335567,13.7668158,"Uckermarkstraße, Eberswalde, Barnim"
24.01.2023,[],['24'],24.01.2023,['frau'],[],['volksverhetzung'],['volksverhetzung'],"Strausberg, Märkisch-Oderland",True,brandenburg_police_results.csv,"Am Vormittag des 23. Januar zeigte eine 24-jährige Frau an, dass sie am Abend zuvor in der Prötzeler Chaussee von unbekannten Männern zu Boden gerissen wurde. Sie wurde mit den Worten. „Du scheiß Negerin“ beleidigt und die Unbekannten stahlen ihre AppleWatch. Sie trug Kopfhörer und hatte nicht bemerkt, wie sich die Täter ihr näherten.
Die Kriminalpolizei der Direktion ermittelt nun zur Volksverhetzung und zum Raub.",Beraubt und beleidigt,RightWing,https://polizei.brandenburg.de/pressemeldung/beraubt-und-beleidigt/3697848,"Prötzeler Chaussee, Strausberg, Märkisch-Oderland",52.5900835,13.9036317,"Prötzeler Chaussee, Strausberg, Märkisch-Oderland"
03.09.2024,[],[],03.09.2024,[],['06:30'],['hakenkreuzen'],['hakenkreuz'],"Eberswalde, Barnim",True,brandenburg_police_results.csv,"Am 02.09.2024 gegen 06:30 Uhr wurde der Polizei gemeldet, dass bislang Unbekannte in der Eberswalder Straße eine Vielzahl von Plakaten mit Hakenkreuzen beschmiert hatten. Die Beamten veranlassten eine Beseitigung der Plakate und der Staatsschutz ermittelt nun in dieser Sache.",Beschmiert,RightWing,https://polizei.brandenburg.de/pressemeldung/beschmiert/5070393,"Eberswalder Straße, Eberswalde, Barnim",52.838099,13.7449569,"Eberswalder Straße, Eberswalde, Barnim"
